Year,SA2_code_2016,SA2_code_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2014,213031350,Seddon - Kingsville,9321,647.2916667,2.5299747,230,8.775819816,,,,,,
2014,213031351,West Footscray - Tottenham,11527,2260.196078,2.736185383,307,7.728971963,,,,,,
2014,213031352,Yarraville,15074,2691.785714,1.913325671,283,7.441197434,,,,,,
2014,213041353,Bacchus Marsh,19632,7271.111111,3.065938681,584,18.37916064,,,,,,
2014,213041355,Hillside,18220,4140.909091,6.282447646,1077,16.95230759,,,,,,
2014,213041356,Melton,18962,4213.777778,1.039057921,195,11.989133,,,,,,
2014,213041357,Melton South,20841,4341.875,7.605328377,1473,49.10925091,,,,,,
2014,213041358,Melton West,16713,2038.170732,4.124353623,662,28.69022869,,,,,,
2014,213041359,Rockbank - Mount Cottrell,2957,568.6538462,4.046446165,115,14.9688958,,,,,,
2014,213041360,Taylors Hill,18685,5190.277778,4.210819855,755,35.86126663,,,,,,
2014,213041461,Burnside,4705,2138.636364,1.883932438,87,5.30438675,,,,,,
2014,213041462,Burnside Heights,6088,4348.571429,4.086168576,239,66.74883594,,,,,,
2014,213041463,Caroline Springs,19925,5534.722222,3.291861068,635,39.33566434,,,,,,
2014,213051361,Hoppers Crossing - North,19931,3267.377049,0.514398104,102,1.901937727,,,,,,
2014,213051362,Hoppers Crossing - South,19860,5841.176471,0.771260402,152,3.394418992,,,,,,
2014,213051363,Laverton,7504,1705.454545,10.45039741,710,55.36231884,,,,,,
2014,213051365,Tarneit,30659,4143.108108,9.02916074,2539,88.20748926,,,,,,
2014,213051366,Truganina,18321,6543.214286,16.37553198,2578,143.4037465,,,,,,
2014,213051368,Werribee - South,11305,1823.387097,1.472040212,164,6.610712939,,,,,,
2014,213051369,Wyndham Vale,22203,4440.6,5.252429486,1108,51.16421569,,,,,,
2014,213051464,Point Cook - East,10392,1960.754717,13.71047161,1253,81.64656529,,,,,,
2014,213051465,Point Cook - North,22885,6022.368421,3.491159047,772,38.36991354,,,,,,
2014,213051466,Point Cook - South,11679,5308.636364,16.94202463,1692,369.60193,,,,,,
2014,213051467,Werribee - East,20178,5765.142857,0.90513577,181,4.462621661,,,,,,
2014,213051468,Werribee - West,11452,3368.235294,1.103557871,125,3.05975522,,,,,,
2014,214011370,Carrum Downs,20975,5826.388889,1.899533618,391,10.05876797,,,,,,
2014,214011371,Frankston,22850,4967.391304,1.016799293,230,3.379631724,,,,,,
2014,214011372,Frankston North,19777,3139.206349,0.263624842,52,1.639428513,,,,,,
2014,214011373,Frankston South,18652,3657.254902,0.723620261,134,3.140898031,,,,,,
2014,214011374,Langwarrin,24015,6490.540541,1.547634149,366,5.467720685,,,,,,
2014,214011375,Seaford (Vic.),16980,3691.304348,0.675916044,114,3.486104339,,,,,,
2014,214011376,Skye - Sandhurst,12932,4973.846154,4.382920333,543,38.00021342,,,,,,
2014,214021377,Dromana,10275,2283.333333,3.391024351,337,11.30971726,,,,,,
2014,214021378,Flinders,5586,1551.666667,0.107526882,6,-2.427947598,,,,,,
2014,214021379,Hastings - Somers,22130,5981.081081,2.099192618,455,8.544241711,,,,,,
2014,214021380,Mornington,24269,5393.111111,1.365800685,327,6.191476328,,,,,,
2014,214021381,Mount Eliza,18342,6114,0.724876442,132,4.062180869,,,,,,
2014,214021382,Mount Martha,18881,4720.25,2.252910913,416,11.92720375,,,,,,
2014,214021383,Point Nepean,17503,6482.592593,1.566761446,270,5.135752042,,,,,,
2014,214021384,Rosebud - McCrae,21029,6008.285714,1.349462625,280,6.416679318,,,,,,
2014,214021385,Somerville,18485,4864.473684,1.515733978,276,3.268156425,,,,,,
2013,102011028,Avoca Beach - Copacabana,7428,1160.625,0.896495518,66,4.091928251,,,,,,
2013,102011029,Box Head - MacMasters Beach,10810,336.7601246,0.576851507,62,1.407129456,,,,,,
2013,102011030,Calga - Kulnura,4691,6.108072917,1.273747841,59,-0.466793974,,,,,,
2013,102011031,Erina - Green Point,14186,419.704142,0.453193599,64,2.337325061,,,,,,
2013,102011032,Gosford - Springfield,18998,1124.142012,0.3486161,66,5.844336732,,,,,,
2013,102011033,Kariong,6643,800.3614458,0.045180723,3,-0.060177524,,,,,,
2013,102011034,Kincumber - Picketts Valley,7400,611.5702479,0.475220638,35,0.83117591,,,,,,
2013,102011035,Narara,6779,880.3896104,0.474284867,32,2.309085421,,,,,,
2013,102011036,Niagara Park - Lisarow,8264,494.8502994,-0.157061737,-13,3.494051346,,,,,,
2013,102011037,Point Clare - Koolewong,6465,950.7352941,-0.308404009,-20,3.605769231,,,,,,
2013,102011038,Saratoga - Davistown,6975,1453.125,1.101608929,76,4.182225541,,,,,,
2013,102011039,Terrigal - North Avoca,13445,1331.188119,0.87785114,117,5.467524318,,,,,,
2013,102011040,Umina - Booker Bay - Patonga,23530,933.7301587,0.521189337,122,3.296896264,,,,,,
2013,102011041,Wamberal - Forresters Beach,9709,708.6861314,0.893692196,86,6.657145996,,,,,,
2013,102011042,Woy Woy - Blackwall,13843,795.5747126,0.749636099,103,3.576505799,,,,,,
2013,102011043,Wyoming,11629,1384.404762,0.449166451,52,2.856890147,,,,,,
2013,102021044,Bateau Bay - Killarney Vale,22175,2034.40367,0.343906964,76,2.108946908,,,,,,
2013,102021045,Blue Haven - San Remo,11155,531.1904762,0.305727902,34,5.087140838,,,,,,
2013,102021046,Budgewoi - Buff Point - Halekulani,9347,994.3617021,0.841514727,78,4.319196429,,,,,,
2013,102021047,Chittaway Bay - Tumbi Umbi,15754,643.0204082,0.050806554,8,2.238951262,,,,,,
2013,102021048,Gorokan - Kanwal - Charmhaven,21892,1954.642857,1.319016985,285,6.194518554,,,,,,
2013,102021049,Jilliby - Yarramalong,3269,9.426182238,2.060568217,66,8.89407062,,,,,,
2013,102021050,Lake Munmorah - Mannering Park,10611,298.9014085,1.047519284,110,5.090620977,,,,,,
2013,102021051,Ourimbah - Fountaindale,4985,43.68974584,0.2614642,13,1.095112553,,,,,,
2013,102021052,Summerland Point - Gwandalan,5671,616.4130435,1.304037156,73,4.573114512,,,,,,
2013,102021053,The Entrance,14748,1061.007194,1.152263374,168,11.56668432,,,,,,
2013,102021054,Toukley - Norah Head,9559,910.3809524,1.38947815,131,4.905618964,,,,,,
2013,102021055,Tuggerah - Kangy Angy,5361,192.8417266,0.318113772,17,6.158415842,,,,,,
2013,102021056,Warnervale - Wadalba,13777,321.1421911,3.633217993,483,24.9841241,,,,,,
2013,102021057,Wyong,8646,576.4,1.526538281,130,7.913130305,,,,,,
2013,115011290,Baulkham Hills (East),22628,2726.26506,1.153330353,258,7.896242609,,,,,,
2013,115011291,Baulkham Hills (West) - Bella Vista,19901,1809.181818,1.081877286,213,7.1213263,,,,,,
2013,115011294,Glenhaven,6256,868.8888889,1.558441558,96,5.072220356,,,,,,
2013,115011296,West Pennant Hills,13150,1685.897436,0.221019739,29,0.466040186,,,,,,
2013,115011553,Castle Hill - Central,7663,1824.52381,0.789162173,60,7.219812509,,,,,,
2013,115011554,Castle Hill - East,5806,2764.761905,-0.171939477,-10,0.46720886,,,,,,
2013,115011555,Castle Hill - North,12103,1779.852941,0.807929369,97,4.742535699,,,,,,
2013,115011556,Castle Hill - South,9508,2319.02439,1.581196581,148,12.22851747,,,,,,
2013,115011557,Castle Hill - West,5358,3348.75,0.468779299,25,7.893677004,,,,,,
2013,115011558,Cherrybrook,19603,2361.807229,-0.239185751,-47,0.414916504,,,,,,
2013,115011559,Kellyville,20619,1945.188679,3.790395651,753,11.43598335,,,,,,
2013,115021297,Dural - Kenthurst - Wisemans Ferry,21279,56.36821192,0.586149846,124,4.477831787,,,,,,
2013,115021298,Galston - Laughtondale,5317,27.73604591,0.188430375,10,2.56558642,,,,,,
2013,115031299,Bilpin - Colo - St Albans,2746,1.271178595,0.586080586,16,6.889840405,,,,,,
2013,115031300,Kurrajong Heights - Ebenezer,22178,66.82133173,0.23048764,51,2.60941982,,,,,,
2013,115041301,Pitt Town - McGraths Hill,9901,121.3357843,3.199916615,307,10.67516208,,,,,,
2013,115041302,Rouse Hill - Beaumont Hills,20020,545.5040872,3.393069256,657,14.43923631,,,,,,
2013,116011303,Blacktown (East) - Kings Park,16716,2089.5,1.635556636,269,12.12019585,,,,,,
2013,116011304,Blacktown (North) - Marayong,17867,2414.459459,1.309820821,231,8.075248004,,,,,,
2013,116011306,Doonside - Woodcroft,21020,2123.232323,2.02892923,418,9.200477947,,,,,,
2013,116011307,Lalor Park - Kings Langley,25157,2131.949153,0.696473602,174,4.646422629,,,,,,
2013,116011308,Seven Hills - Toongabbie,23902,2134.107143,0.89489236,212,5.77510289,,,,,,
2013,116011560,Blacktown (South),12256,3604.705882,1.306000992,158,4.146838885,,,,,,
2013,116011561,Blacktown (West),16017,3407.87234,1.322115385,209,8.501558054,,,,,,
2013,116021309,Glenwood,16226,3181.568627,0.79512983,128,6.989318212,,,,,,
2013,116021310,Parklea - Kellyville Ridge,28788,2937.55102,12.82774838,3273,80.7950763,,,,,,
2013,116021312,Riverstone - Marsden Park,12383,155.9571788,3.25189694,390,9.846535971,,,,,,
2013,116021562,Acacia Gardens,3870,4300,0.415153088,16,5.507088332,,,,,,
2013,116021563,Quakers Hill,23160,2969.230769,0.516470639,119,4.60704607,,,,,,
2013,116031313,Bidwill - Hebersham - Emerton,19116,3133.770492,-0.297293068,-57,1.643005264,,,,,,
2013,116031314,Glendenning - Dean Park,8500,1666.666667,0.484690862,41,4.294478528,,,,,,
2013,116031315,Hassall Grove - Plumpton,20634,3328.064516,0.958997945,196,4.122722915,,,,,,
2013,116031316,Lethbridge Park - Tregear,17903,1584.336283,4.63471654,793,16.04978285,,,,,,
2013,116031317,Mount Druitt - Whalan,22921,2634.597701,0.853610243,194,9.355916031,,,,,,
2013,116031318,Prospect Reservoir,30,0.977198697,20,5,57.89473684,,,,,,
2013,116031319,Rooty Hill - Minchinbury,20958,1435.479452,1.782332087,367,8.092217237,,,,,,
2013,117011320,Banksmeadow,17,5,13.33333333,2,21.42857143,,,,,,
2013,117011321,Botany,9776,2875.294118,2.678290096,255,11.87914855,,,,,,
2013,117011322,Mascot - Eastlakes,21871,3527.580645,2.353987271,503,11.75779254,,,,,,
2013,117011323,Pagewood - Hillsdale - Daceyville,11465,3698.387097,1.505090748,170,7.18960359,,,,,,
2013,117011324,Port Botany Industrial,3,1.071428571,0,0,0,,,,,,
2013,117011325,Sydney Airport,36,4.04494382,44,11,0,,,,,,
2013,117021326,Marrickville,26752,4612.413793,1.414003563,373,6.196657536,,,,,,
2013,117021327,Petersham - Stanmore,20435,6811.666667,1.238543473,250,5.112905715,,,,,,
2013,117021328,Sydenham - Tempe - St Peters,7855,2014.102564,1.590791516,123,8.61449115,,,,,,
2013,117031329,Darlinghurst,11640,12933.33333,3.457470447,389,12.46376812,,,,,,
2013,117031330,Erskineville - Alexandria,15750,3662.790698,3.591160221,546,12.05976521,,,,,,
2013,117031331,Glebe - Forest Lodge,18551,8065.652174,2.389888509,433,8.428312584,,,,,,
2013,117031332,Newtown - Camperdown - Darlington,24026,7280.606061,2.596293449,608,7.63854666,,,,,,
2013,117031333,Potts Point - Woolloomooloo,20763,13842,2.548525708,516,9.089476173,,,,,,
2013,117031334,Pyrmont - Ultimo,21416,14277.33333,2.847812515,593,10.94073767,,,,,,
2013,117031335,Redfern - Chippendale,19906,9048.181818,5.479016532,1034,18.08744142,,,,,,
2013,117031336,Surry Hills,17103,13156.15385,0.837214787,142,4.63110241,,,,,,
2013,117031337,Sydney - Haymarket - The Rocks,26710,6211.627907,3.675814152,947,14.58109905,,,,,,
2013,117031338,Waterloo - Beaconsfield,25911,7197.5,6.995086097,1694,33.9623617,,,,,,
2013,118011339,Bondi - Tamarama - Bronte,19587,7834.8,0.10732904,21,4.558799979,,,,,,
2013,118011340,Bondi Beach - North Bondi,21735,8694,1.74609119,373,5.67900034,,,,,,
2013,118011341,Bondi Junction - Waverly,17478,6991.2,1.645827275,283,6.912160509,,,,,,
2013,118011342,Centennial Park,3,1.5,0,0,0,,,,,,
2013,118011343,Double Bay - Bellevue Hill,26244,5583.829787,0.493968983,129,6.891495601,,,,,,
2013,118011344,Dover Heights,11252,5922.105263,0.725091755,81,4.08880666,,,,,,
2013,118011345,Paddington - Moore Park,15840,4281.081081,1.071975498,168,6.494554256,,,,,,
2013,118011346,Rose Bay - Vaucluse - Watsons Bay,12567,2464.117647,0.023877746,3,2.195657477,,,,,,
2013,118011347,Woollahra,7795,5996.153846,1.05003889,81,4.884284177,,,,,,
2013,118021348,Coogee - Clovelly,26281,6916.052632,1.377102299,357,6.001694027,,,,,,
2013,118021350,Malabar - La Perouse - Chifley,23263,1971.440678,1.598462681,366,11.67490759,,,,,,
2013,118021564,Kensington (NSW),14596,5613.846154,4.638325328,647,17.36892892,,,,,,
2013,118021565,Kingsford,15668,7834,3.658617268,553,11.35749822,,,,,,
2013,118021566,Maroubra - North,10155,5641.666667,1.155493575,116,7.437579348,,,,,,
2013,118021567,Maroubra - South,11429,5442.380952,-0.165967855,-19,3.075396825,,,,,,
2013,118021568,Maroubra - West,10471,5235.5,1.022672455,106,9.027488546,,,,,,
2013,118021569,Randwick - North,17530,9226.315789,0.8456538,147,4.184000951,,,,,,
2013,118021570,Randwick - South,13060,3841.176471,2.753737215,350,8.507809904,,,,,,
2013,119011354,Bass Hill - Georges Hall,21750,2443.820225,1.916498758,409,7.232657891,,,,,,
2013,119011355,Chullora,5,1.219512195,0,0,0,,,,,,
2013,119011356,Condell Park,11076,1107.6,1.960784314,213,6.797801562,,,,,,
2013,119011357,Greenacre - Mount Lewis,26262,3751.714286,1.295996297,336,7.161219243,,,,,,
2013,119011358,Padstow,16566,2548.615385,1.086160605,178,5.154246541,,,,,,
2013,119011359,Panania - Milperra - Picnic Point,25683,1783.541667,1.293630448,328,6.198312934,,,,,,
2013,119011360,Revesby,16100,3156.862745,1.802086627,285,9.063812492,,,,,,
2013,119011361,Yagoona - Birrong,20454,3652.5,1.816914729,365,9.146211313,,,,,,
2013,119011571,Bankstown - North,16567,6135.925926,1.141636142,187,8.083246347,,,,,,
2013,119011572,Bankstown - South,16412,3730,0.600711046,98,8.775185578,,,,,,
2013,119021362,Belmore - Belfield,19746,4388,0.269131163,53,3.762480294,,,,,,
2013,119021363,Canterbury (South) - Campsie,29601,6166.875,2.347693797,679,8.178927749,,,,,,
2013,119021364,Kingsgrove (North) - Earlwood,24448,2981.463415,1.083271314,262,4.89552495,,,,,,
2013,119021366,Punchbowl,20821,4004.038462,1.958767935,400,6.900446681,,,,,,
2013,119021367,Roselands,13998,3888.333333,1.49361949,206,7.445501996,,,,,,
2013,119021573,Lakemba,17228,7830.909091,2.049520199,346,9.683580569,,,,,,
2013,119021574,Wiley Park,10505,7503.571429,0.990194193,103,7.161073141,,,,,,
2013,119031368,Hurstville,22613,6281.388889,2.936088857,645,13.39952861,,,,,,
2013,119031369,Mortdale - Penshurst,23956,3927.213115,1.61611877,381,6.594286731,,,,,,
2013,119031370,Narwee - Beverly Hills,13877,4081.470588,1.663003663,227,11.24739458,,,,,,
2013,119031371,Oatley - Hurstville Grove,12800,2909.090909,0.747737111,95,5.462634918,,,,,,
2013,119031372,Peakhurst - Lugarno,18356,2480.540541,0.564290802,103,4.24806906,,,,,,
2013,119031373,Riverwood,10417,3720.357143,2.711496746,275,9.768177028,,,,,,
2013,119031374,South Hurstville - Blakehurst,24484,3949.032258,1.223747313,296,6.392039282,,,,,,
2013,119041375,Arncliffe - Bardwell Valley,18116,3623.2,7.455958242,1257,22.21547595,,,,,,
2013,119041376,Bexley,27217,5135.283019,1.035711634,279,5.320795604,,,,,,
2013,119041377,Kingsgrove (South) - Bardwell Park,12958,3410,1.076443058,138,4.038538739,,,,,,
2013,119041378,Kogarah,10891,4950.454545,3.487267199,367,12.46385791,,,,,,
2013,119041379,Kogarah Bay - Carlton - Allawah,16229,4636.857143,2.011440065,320,7.483939334,,,,,,
2013,119041380,Monterey - Brighton-le-Sands - Kyeemagh,14309,4208.529412,1.633638753,230,5.781030532,,,,,,
2013,119041381,Rockdale - Banksia,20256,5626.666667,1.518568636,303,6.157958178,,,,,,
2013,119041382,Sans Souci - Ramsgate,16184,3518.26087,1.105766227,177,6.424672848,,,,,,
2013,120011383,Concord - Mortlake - Cabarita,21554,3421.269841,2.78983261,585,13.59156785,,,,,,
2013,120011384,Concord West - North Strathfield,22163,4345.686275,8.033146478,1648,48.81487947,,,,,,
2013,120011385,Drummoyne - Rodd Point,18881,5102.972973,1.005724068,188,7.990162434,,,,,,
2013,120011386,Five Dock - Abbotsford,20827,4527.608696,1.397273612,287,6.838001436,,,,,,
2013,120021387,Balmain,16073,6181.923077,1.177137102,187,5.382900603,,,,,,
2013,120021388,Leichhardt - Annandale,26664,5925.333333,1.384030418,364,8.183551751,,,,,,
2013,120021389,Lilyfield - Rozelle,14200,3944.444444,1.204475804,169,7.299380384,,,,,,
2013,120031390,Ashfield,24724,6682.162162,1.560959579,380,6.877620715,,,,,,
2013,120031391,Burwood - Croydon,23867,5303.777778,3.864397929,888,11.22658216,,,,,,
2013,120031392,Canterbury (North) - Ashbury,10275,3425,1.551690057,157,6.808731809,,,,,,
2013,120031393,Croydon Park - Enfield,17617,4404.25,1.451194932,252,3.428638525,,,,,,
2013,120031394,Dulwich Hill - Lewisham,17005,6298.148148,0.716654821,121,5.95675743,,,,,,
2013,120031395,Haberfield - Summer Hill,14001,4000.285714,0.236254296,33,1.996066147,,,,,,
2013,120031396,Homebush,14335,3772.368421,4.749725977,650,18.28533707,,,,,,
2013,120031575,Strathfield,25021,3849.384615,1.835571836,451,7.418537758,,,,,,
2013,120031576,Strathfield South,3529,1411.6,1.876443418,65,6.487628244,,,,,,
2013,121011398,Chatswood (East) - Artarmon,27020,5298.039216,2.753270459,724,8.562015348,,,,,,
2013,121011399,Chatswood (West) - Lane Cove North,19662,3574.909091,1.038026721,202,7.442622951,,,,,,
2013,121011400,Lane Cove - Greenwich,25962,2852.967033,1.023386124,263,5.963021917,,,,,,
2013,121011401,St Leonards - Naremburn,10184,3637.142857,1.901140684,190,9.411259132,,,,,,
2013,121011402,Willoughby - Castle Cove - Northbridge,26116,2418.148148,0.880716934,228,6.508972268,,,,,,
2013,121021403,Asquith - Mount Colah,18515,533.573487,0.124378109,23,2.849683369,,,,,,
2013,121021404,Berowra - Brooklyn - Cowan,11929,145.8312958,0.505518578,60,4.019881409,,,,,,
2013,121021406,Normanhurst - Thornleigh - Westleigh,18897,1889.7,0.451839252,85,2.952873876,,,,,,
2013,121021577,Hornsby - East,11603,4462.692308,1.700411955,194,7.048620721,,,,,,
2013,121021578,Hornsby - West,10732,1703.492063,1.17846705,125,5.215686275,,,,,,
2013,121021579,Waitara - Wahroonga (West),9185,4373.809524,1.03398966,94,6.111367837,,,,,,
2013,121031407,Gordon - Killara,20979,1793.076923,3.248191348,660,17.20111732,,,,,,
2013,121031408,Lindfield - Roseville,22872,1922.016807,1.599147122,360,7.395407804,,,,,,
2013,121031409,Pymble,16688,1620.194175,0.736448147,122,6.666666667,,,,,,
2013,121031410,St Ives,20216,1135.730337,1.501230105,299,8.78174774,,,,,,
2013,121031411,Turramurra,19416,942.5242718,1.702372846,325,7.68718802,,,,,,
2013,121031412,Wahroonga (East) - Warrawee,18309,1376.616541,0.477444847,87,9.183612619,,,,,,
2013,121041413,Cremorne - Cammeray,19628,6133.75,0.920355802,179,8.30436462,,,,,,
2013,121041414,Crows Nest - Waverton,18237,6079,1.322295683,238,6.786508959,,,,,,
2013,121041415,Mosman,29641,3407.011494,0.542722431,160,4.28893111,,,,,,
2013,121041416,Neutral Bay - Kirribilli,18406,8366.363636,1.36020706,247,6.055891674,,,,,,
2013,121041417,North Sydney - Lavender Bay,10711,5637.368421,2.252983294,236,12.34529054,,,,,,
2013,122011418,Balgowlah - Clontarf - Seaforth,20674,2720.263158,0.779955153,160,8.291865277,,,,,,
2013,122011419,Manly - Fairlight,22992,3431.641791,1.398015436,317,10.7461105,,,,,,
2013,122021420,Avalon - Palm Beach,13004,1512.093023,0.069257407,9,2.20056586,,,,,,
2013,122021421,Bayview - Elanora Heights,10973,169.8606811,0.660489863,72,5.095297385,,,,,,
2013,122021422,Newport - Bilgola,13792,2377.931034,0.41499818,57,7.910179172,,,,,,
2013,122021423,Warriewood - Mona Vale,23733,2028.461538,2.015990371,469,11.99565853,,,,,,
2013,122031424,Beacon Hill - Narraweena,13942,3242.325581,1.116913258,154,5.024482109,,,,,,
2013,122031425,Cromer,7622,1016.266667,0.713530655,54,2.777777778,,,,,,
2013,122031426,Dee Why - North Curl Curl,24934,6081.463415,1.725755783,423,9.11079993,,,,,,
2013,122031427,Forestville - Killarney Heights,13031,1464.157303,0.687683511,89,4.675074303,,,,,,
2013,122031428,Frenchs Forest - Belrose,25699,853.7873754,0.626492815,160,3.604112074,,,,,,
